scene_id,num_lanes,num_lane_boundaries,num_road_boundaries,num_crosswalks,num_stop_signs,num_speed_bumps,has_dynamic_lane_state,num_objects,num_moving_vehicles,mean_vehicle_speed,p90_vehicle_speed,heading_dispersion,num_candidate_interactions,num_lane_changes,num_merge_candidates,num_crossing_candidates,num_turning_tracks,mean_min_ttc,mean_min_thw,parallel_lane_ratio
5720da2b0cfa888c,77,143,32,5,8,0,False,70,4,5.193174719069874,7.879424768835285,1.4516999526597776,2,1,0,0,1,0.7536653494272971,0.7267910769423523,0.015209125475285171
5b7564fcff607d8c,152,290,36,6,9,6,False,80,6,9.11884368887131,16.626606911001048,0.8824323154337755,0,3,1,0,2,0.0,0.0,0.031496062992125984
63ce781bebdcc9ac,54,119,21,0,2,0,False,136,127,5.778365309966211,17.691810934102378,0.6402113515747546,56,14,19,0,0,4.914719992393681,3.37930036402047,0.8980281175826182
68d821e7f5afce54,258,455,75,12,5,7,False,33,5,16.33819573292335,18.19300192893051,0.18085756862634525,1,4,1,0,1,60.0,0.24745934403685135,0.9572538860103627
6c9618b611c279fa,128,342,61,6,7,2,False,49,47,7.232406464231204,13.355560461668647,0.7720430091178639,47,28,8,0,18,6.992408610659554,1.7606514010564427,0.4083623693379791
72865650078932be,104,152,41,0,5,6,False,19,6,9.092098327401333,20.04735010967197,1.7085449308621299,0,2,3,0,2,0.0,0.0,0.11027190332326284
7410946c75a41a04,41,109,30,0,2,4,False,48,48,21.56760550001217,29.193424295368676,1.2510245228862928,9,35,9,0,9,2.445624994386307,2.3641861404876194,0.5524712254570074
7ae1b9453c1b3360,150,216,19,2,0,9,False,9,5,7.317691438708508,13.383604877575557,1.3827118545727926,1,3,0,1,3,1.3654819674400704,0.6764924852425676,0.06192660550458716
7ccafc01f9a6e443,8,17,8,0,0,0,False,25,25,10.920192535026413,16.609727600662097,0.04350335309445655,24,15,5,0,0,8.913825781063808,3.801328150168269,1.0
7e26abf0ac675d9f,20,62,8,0,0,0,False,98,98,22.770242612469943,31.98557602539175,1.485473880613498,22,41,49,0,1,4.328394357079491,2.2161957398609773,0.6532590759075908
7ff1c501e1c3ffda,70,121,27,0,3,3,False,26,21,21.46731333449249,25.179564559451755,0.8568127680684912,12,3,5,0,0,3.7094163332825514,2.6714788553218303,0.8463911165946947
87ca9b0f929a6c54,153,275,46,0,9,7,False,23,14,12.178636269688164,20.259293106090254,0.6348710405637948,7,7,6,0,1,1.8214838418584158,0.8455685958952727,0.8979734451432565
87db2099949e3154,75,195,36,5,8,0,False,11,8,5.524663840609842,12.529157297152695,1.076568228051017,4,6,2,0,4,18.16036562745348,7.740536557699896,0.43091787439613527
94c80930ec01ec1,81,120,33,0,4,0,False,54,19,15.958307835694375,20.861902922818338,1.5202313620889538,9,4,5,0,2,0.8175980959376887,0.34594097338797863,0.6013779527559056
9611d774f7e3e3ab,64,136,21,1,2,1,False,71,64,7.221431204478823,11.918272007897706,1.8621141090623552,40,15,22,0,1,6.146049981166988,3.2448900050690113,0.5861187573731813
99b6f06e3a8e24ae,193,313,59,3,7,12,False,14,6,10.555017994507601,15.752990511030589,0.8701207320403639,0,2,0,0,3,0.0,0.0,0.034403669724770644
9a5dc174805e1ff2,30,93,30,1,0,0,False,69,69,11.40551992318271,29.068125065846832,0.9064108869299548,56,36,30,0,0,5.9378272679987285,2.181994599129106,0.8308301699950487
9dd6aaf637ffcea2,98,156,30,3,5,10,False,21,6,5.121585479320584,8.70793435343688,1.362795409190895,1,2,0,0,3,1.5344134581017166,2.660077319057873,0.28804347826086957
a1efece6c3796014,166,300,48,0,9,8,False,19,12,19.88536777915255,22.399970848124266,0.8173650982641075,6,3,4,0,0,11.219559254562043,0.22936357838788687,0.8341915550978373
a26ee44d006b1c77,206,369,88,0,8,15,False,17,10,18.758420705011385,22.43041532364751,1.2413471010725325,0,1,3,0,0,0.0,0.0,0.7236363636363636
a7f0d6c9a7130594,385,551,93,2,7,19,False,73,22,17.500771306295448,22.866108598440448,1.1639960472612092,16,7,5,0,4,4.904960071974913,1.5253732607794066,0.7186666666666667
b1d8c25228794ecc,19,48,7,0,0,0,False,53,53,10.081983364594487,13.578288269613777,0.10910237938602438,46,32,7,0,1,1.7966224062726777,1.242816273221852,0.901707779886148
b85ce0b816088a15,44,72,17,0,6,0,False,23,4,4.193646039022967,7.828134152222421,1.6614346482262479,2,2,0,0,2,1.3151222645026057,8.214818916402443,0.012704174228675136
bbf21beef7410bf3,21,46,8,0,0,0,False,33,31,4.057602239009275,14.576628037902472,0.7336444546502557,19,5,3,0,0,11.746073499905734,4.867861629576789,0.882118875901517
bf124d587a57ed0d,20,42,4,0,0,0,False,34,28,7.455200653885977,18.50022886516581,1.350171261399126,39,10,8,0,8,1.8708615607763268,2.956394408736625,0.3742824339839265
c074236bd6f81c76,206,422,74,6,12,1,False,68,22,13.767767433619538,17.526429729631523,1.4716669037634278,36,5,4,1,2,4.029677263297167,1.299317186560317,0.651685393258427
c2ff029470c3ea8a,37,96,10,3,2,2,False,92,10,3.303584314752039,7.532344058018182,1.2359890472485358,0,2,0,0,3,0.0,0.0,0.2585034013605442
c4513142990eb1da,45,117,51,0,0,0,False,23,23,21.41253710675522,34.07707704626508,0.8414807787400487,13,14,5,0,8,1.6867687207061266,0.9850909620886927,0.05227743271221532
c4d55d23de8fd419,188,330,30,5,5,5,False,23,6,10.030627244275987,15.41389109479401,1.0344603229435112,0,4,0,0,2,0.0,0.0,0.0299625468164794
cc3ebcaf87dd0213,93,188,20,0,5,7,False,13,12,11.141556521374463,23.126207942947826,1.756683241923021,10,3,2,0,3,7.150072296574365,4.323120871639044,0.0
cda915d8869235bc,46,129,32,0,0,3,False,68,68,16.58805264405282,26.927496527355185,1.0292697336565702,17,13,14,0,3,7.015323972687619,0.37783127350237583,0.7556695464362851
d9b87c38f7318c1e,67,221,39,0,0,0,False,59,59,28.406296592462343,33.9459190962697,1.2679317860949706,7,18,23,0,7,2.018933228797136,1.613204458310684,0.4554030874785592
da0ae7f2d8ec425d,43,64,27,1,5,1,False,29,7,6.1982429962843,10.569065229337804,1.5927569373630088,1,2,1,0,1,0.33889516841679407,0.3061138683430135,0.0
e5432640d6e8421c,78,233,48,9,3,0,False,42,40,15.505146609421152,19.925326869887595,2.5407377173187293,4,18,6,0,10,2.906001893056911,0.4045605418279915,0.04162936436884512
eecf9b88e5db58b2,301,440,73,12,7,13,False,86,20,12.73186738447404,21.231506939923094,1.5513957784523227,16,8,4,3,7,4.5555056189025604,2.7446302530745794,0.528146742567995
eefb1d6809fd0409,35,85,15,0,1,0,False,75,9,13.837260213779517,17.814459034203896,0.5355063224287838,2,1,1,1,2,0.9715657143319338,10.0,0.8407079646017699
f05cd7bc33c8a41f,204,351,36,3,2,13,False,14,6,8.353996779059512,11.356128866440327,0.9885440679791098,0,1,0,0,2,0.0,0.0,0.019753086419753086
f76eb74df7e3315c,80,185,17,3,7,1,False,78,11,7.5836003342850855,11.588433080508512,3.020677434395954,7,5,1,0,4,0.43311895785663007,0.6717321987180058,0.01706036745406824
f844517b331d6ec,151,268,52,1,5,15,False,96,10,4.358555623922668,10.650688948622324,1.2669711150364282,0,4,0,0,6,0.0,0.0,0.02599009900990099
fd0f11baf44c4463,15,67,13,0,0,0,False,44,44,31.750683708095778,36.33330117886296,1.5409898422655868,10,4,5,0,0,7.773581974207323,4.101318129847178,0.6525198938992043
feb96d3bf105c350,43,108,25,1,0,0,False,17,17,9.123178805793234,15.319339115184452,1.5793064564701265,4,14,3,0,6,2.0823779795801234,2.7465820978400046,0.1175311884438608
